date,year,month,day,station_id,station_name,lat,lon,tmin_c,tmax_c,tavg_c,prcp_mm,snow_mm_we
2020-06-20,2020,6,20,USC003,"Springfield, IL",39.7817,-89.6501,-5.92,6.17,0.95,0.0,0.0
2020-06-21,2020,6,21,USC003,"Springfield, IL",39.7817,-89.6501,-7.98,5.96,-1.32,0.0,0.0
2020-06-22,2020,6,22,USC003,"Springfield, IL",39.7817,-89.6501,-8.17,4.66,-0.47,5.16,0.16
2020-06-23,2020,6,23,USC003,"Springfield, IL",39.7817,-89.6501,-13.25,-0.29,-5.61,0.0,0.0
2020-06-24,2020,6,24,USC003,"Springfield, IL",39.7817,-89.6501,-1.53,10.24,3.92,0.0,0.0
2020-06-25,2020,6,25,USC003,"Springfield, IL",39.7817,-89.6501,9.31,20.98,14.55,0.0,0.0
2020-06-26,2020,6,26,USC003,"Springfield, IL",39.7817,-89.6501,-0.45,12.88,5.43,0.0,0.0
2020-06-27,2020,6,27,USC003,"Springfield, IL",39.7817,-89.6501,0.37,15.37,8.33,0.0,0.0
2020-06-28,2020,6,28,USC003,"Springfield, IL",39.7817,-89.6501,4.67,15.2,9.74,0.0,0.0
2020-06-29,2020,6,29,USC003,"Springfield, IL",39.7817,-89.6501,-3.27,9.43,3.75,0.0,0.0
2020-06-30,2020,6,30,USC003,"Springfield, IL",39.7817,-89.6501,-2.5,10.18,4.33,0.0,0.0
2020-07-01,2020,7,1,USC003,"Springfield, IL",39.7817,-89.6501,-8.25,4.06,-1.31,0.0,0.0
2020-07-02,2020,7,2,USC003,"Springfield, IL",39.7817,-89.6501,1.25,12.77,6.91,0.0,0.0
2020-07-03,2020,7,3,USC003,"Springfield, IL",39.7817,-89.6501,0.77,13.63,6.45,0.0,0.0
2020-07-04,2020,7,4,USC003,"Springfield, IL",39.7817,-89.6501,-4.15,7.86,2.14,0.0,0.0
2020-07-05,2020,7,5,USC003,"Springfield, IL",39.7817,-89.6501,7.13,19.92,12.41,0.0,0.0
2020-07-06,2020,7,6,USC003,"Springfield, IL",39.7817,-89.6501,-2.18,9.45,3.04,0.0,0.0
2020-07-07,2020,7,7,USC003,"Springfield, IL",39.7817,-89.6501,16.15,27.38,21.41,6.18,0.0
2020-07-08,2020,7,8,USC003,"Springfield, IL",39.7817,-89.6501,2.73,15.69,9.45,0.0,0.0
2020-07-09,2020,7,9,USC003,"Springfield, IL",39.7817,-89.6501,1.38,14.7,7.58,0.0,0.0
2020-07-10,2020,7,10,USC003,"Springfield, IL",39.7817,-89.6501,11.75,24.19,17.64,0.0,0.0
2020-07-11,2020,7,11,USC003,"Springfield, IL",39.7817,-89.6501,-9.17,1.8,-3.22,5.8,3.76
2020-07-12,2020,7,12,USC003,"Springfield, IL",39.7817,-89.6501,1.4,14.79,7.02,0.0,0.0
2020-07-13,2020,7,13,USC003,"Springfield, IL",39.7817,-89.6501,0.31,11.74,6.54,4.39,0.0
2020-07-14,2020,7,14,USC003,"Springfield, IL",39.7817,-89.6501,2.45,15.88,8.06,0.0,0.0
2020-07-15,2020,7,15,USC003,"Springfield, IL",39.7817,-89.6501,3.26,15.44,10.36,14.93,0.0
2020-07-16,2020,7,16,USC003,"Springfield, IL",39.7817,-89.6501,3.06,15.74,8.43,0.0,0.0
2020-07-17,2020,7,17,USC003,"Springfield, IL",39.7817,-89.6501,8.9,23.35,16.75,6.94,0.0
2020-07-18,2020,7,18,USC003,"Springfield, IL",39.7817,-89.6501,6.91,18.69,12.18,0.0,0.0
2020-07-19,2020,7,19,USC003,"Springfield, IL",39.7817,-89.6501,4.85,17.9,12.68,0.0,0.0
2020-07-20,2020,7,20,USC003,"Springfield, IL",39.7817,-89.6501,5.33,18.54,12.83,0.0,0.0
2020-07-21,2020,7,21,USC003,"Springfield, IL",39.7817,-89.6501,-2.71,11.66,4.33,7.08,0.0
2020-07-22,2020,7,22,USC003,"Springfield, IL",39.7817,-89.6501,4.3,19.72,12.04,21.23,0.0
2020-07-23,2020,7,23,USC003,"Springfield, IL",39.7817,-89.6501,7.05,19.06,12.47,0.0,0.0
2020-07-24,2020,7,24,USC003,"Springfield, IL",39.7817,-89.6501,0.4,11.99,5.92,0.0,0.0
2020-07-25,2020,7,25,USC003,"Springfield, IL",39.7817,-89.6501,10.48,21.41,16.23,0.0,0.0
2020-07-26,2020,7,26,USC003,"Springfield, IL",39.7817,-89.6501,-3.86,8.92,1.87,4.3,0.0
2020-07-27,2020,7,27,USC003,"Springfield, IL",39.7817,-89.6501,18.98,30.75,24.91,0.0,0.0
2020-07-28,2020,7,28,USC003,"Springfield, IL",39.7817,-89.6501,5.65,17.55,12.38,0.0,0.0
2020-07-29,2020,7,29,USC003,"Springfield, IL",39.7817,-89.6501,3.46,15.54,8.55,0.0,0.0
2020-07-30,2020,7,30,USC003,"Springfield, IL",39.7817,-89.6501,10.02,22.62,16.17,0.0,0.0
2020-07-31,2020,7,31,USC003,"Springfield, IL",39.7817,-89.6501,10.72,21.5,16.46,0.0,0.0
2020-08-01,2020,8,1,USC003,"Springfield, IL",39.7817,-89.6501,16.99,29.14,23.81,0.0,0.0
2020-08-02,2020,8,2,USC003,"Springfield, IL",39.7817,-89.6501,14.79,29.84,22.74,0.0,0.0
2020-08-03,2020,8,3,USC003,"Springfield, IL",39.7817,-89.6501,0.88,12.62,7.43,0.0,0.0
2020-08-04,2020,8,4,USC003,"Springfield, IL",39.7817,-89.6501,6.7,20.57,12.98,0.0,0.0
2020-08-05,2020,8,5,USC003,"Springfield, IL",39.7817,-89.6501,3.92,15.96,10.03,0.38,0.0
2020-08-06,2020,8,6,USC003,"Springfield, IL",39.7817,-89.6501,11.17,23.8,18.53,0.0,0.0
2020-08-07,2020,8,7,USC003,"Springfield, IL",39.7817,-89.6501,16.92,29.42,22.14,0.0,0.0
2020-08-08,2020,8,8,USC003,"Springfield, IL",39.7817,-89.6501,0.84,15.3,8.72,0.0,0.0
2020-08-09,2020,8,9,USC003,"Springfield, IL",39.7817,-89.6501,8.98,21.15,15.23,0.0,0.0
2020-08-10,2020,8,10,USC003,"Springfield, IL",39.7817,-89.6501,6.68,18.84,12.63,12.59,0.0
2020-08-11,2020,8,11,USC003,"Springfield, IL",39.7817,-89.6501,12.32,25.31,20.24,0.0,0.0
2020-08-12,2020,8,12,USC003,"Springfield, IL",39.7817,-89.6501,10.5,25.29,18.31,0.0,0.0
2020-08-13,2020,8,13,USC003,"Springfield, IL",39.7817,-89.6501,15.44,28.47,22.37,0.0,0.0
2020-08-14,2020,8,14,USC003,"Springfield, IL",39.7817,-89.6501,9.56,21.76,14.62,7.88,0.0
2020-08-15,2020,8,15,USC003,"Springfield, IL",39.7817,-89.6501,9.12,23.25,16.37,0.0,0.0
2020-08-16,2020,8,16,USC003,"Springfield, IL",39.7817,-89.6501,13.14,26.11,19.15,0.0,0.0
2020-08-17,2020,8,17,USC003,"Springfield, IL",39.7817,-89.6501,9.89,23.43,16.05,0.0,0.0
2020-08-18,2020,8,18,USC003,"Springfield, IL",39.7817,-89.6501,13.65,26.02,19.13,0.0,0.0
2020-08-19,2020,8,19,USC003,"Springfield, IL",39.7817,-89.6501,17.63,30.46,24.2,4.54,0.0
2020-08-20,2020,8,20,USC003,"Springfield, IL",39.7817,-89.6501,21.5,34.91,28.74,5.55,0.0
2020-08-21,2020,8,21,USC003,"Springfield, IL",39.7817,-89.6501,10.03,21.2,15.84,0.0,0.0
2020-08-22,2020,8,22,USC003,"Springfield, IL",39.7817,-89.6501,21.42,36.58,29.24,0.0,0.0
2020-08-23,2020,8,23,USC003,"Springfield, IL",39.7817,-89.6501,10.62,23.48,16.2,7.91,0.0
2020-08-24,2020,8,24,USC003,"Springfield, IL",39.7817,-89.6501,18.07,29.0,23.27,0.0,0.0
2020-08-25,2020,8,25,USC003,"Springfield, IL",39.7817,-89.6501,9.72,24.24,16.66,0.0,0.0
2020-08-26,2020,8,26,USC003,"Springfield, IL",39.7817,-89.6501,6.63,20.95,14.18,0.0,0.0
2020-08-27,2020,8,27,USC003,"Springfield, IL",39.7817,-89.6501,17.79,32.08,25.65,2.85,0.0
2020-08-28,2020,8,28,USC003,"Springfield, IL",39.7817,-89.6501,12.18,24.54,19.48,0.0,0.0
2020-08-29,2020,8,29,USC003,"Springfield, IL",39.7817,-89.6501,20.75,32.49,26.34,0.0,0.0
2020-08-30,2020,8,30,USC003,"Springfield, IL",39.7817,-89.6501,15.94,30.8,23.88,0.0,0.0
2020-08-31,2020,8,31,USC003,"Springfield, IL",39.7817,-89.6501,14.6,27.63,22.36,0.0,0.0
2020-09-01,2020,9,1,USC003,"Springfield, IL",39.7817,-89.6501,17.76,29.63,23.25,0.0,0.0
2020-09-02,2020,9,2,USC003,"Springfield, IL",39.7817,-89.6501,19.44,34.1,26.12,0.0,0.0
2020-09-03,2020,9,3,USC003,"Springfield, IL",39.7817,-89.6501,18.82,32.64,25.49,0.82,0.0
2020-09-04,2020,9,4,USC003,"Springfield, IL",39.7817,-89.6501,12.68,25.65,19.01,0.0,0.0
2020-09-05,2020,9,5,USC003,"Springfield, IL",39.7817,-89.6501,15.37,29.92,23.32,7.07,0.0
2020-09-06,2020,9,6,USC003,"Springfield, IL",39.7817,-89.6501,23.7,34.01,28.88,0.0,0.0
2020-09-07,2020,9,7,USC003,"Springfield, IL",39.7817,-89.6501,14.89,29.64,21.77,0.0,0.0
2020-09-08,2020,9,8,USC003,"Springfield, IL",39.7817,-89.6501,13.62,27.02,19.23,0.0,0.0
2020-09-09,2020,9,9,USC003,"Springfield, IL",39.7817,-89.6501,12.18,25.8,18.76,15.81,0.0
2020-09-10,2020,9,10,USC003,"Springfield, IL",39.7817,-89.6501,18.93,31.56,26.27,8.35,0.0
2020-09-11,2020,9,11,USC003,"Springfield, IL",39.7817,-89.6501,15.23,26.59,20.97,0.0,0.0
2020-09-12,2020,9,12,USC003,"Springfield, IL",39.7817,-89.6501,17.95,29.69,24.13,0.0,0.0
2020-09-13,2020,9,13,USC003,"Springfield, IL",39.7817,-89.6501,13.17,27.59,21.03,11.81,0.0
2020-09-14,2020,9,14,USC003,"Springfield, IL",39.7817,-89.6501,21.19,34.1,28.48,0.0,0.0
2020-09-15,2020,9,15,USC003,"Springfield, IL",39.7817,-89.6501,16.78,30.59,23.5,3.3,0.0
2020-09-16,2020,9,16,USC003,"Springfield, IL",39.7817,-89.6501,24.36,36.66,30.02,5.93,0.0
2020-09-17,2020,9,17,USC003,"Springfield, IL",39.7817,-89.6501,23.69,35.02,29.97,5.98,0.0
2020-09-18,2020,9,18,USC003,"Springfield, IL",39.7817,-89.6501,15.38,29.93,22.7,0.0,0.0
2020-09-19,2020,9,19,USC003,"Springfield, IL",39.7817,-89.6501,22.47,35.49,29.93,5.55,0.0
2020-09-20,2020,9,20,USC003,"Springfield, IL",39.7817,-89.6501,15.96,29.17,21.69,5.14,0.0
2020-09-21,2020,9,21,USC003,"Springfield, IL",39.7817,-89.6501,17.84,30.89,24.83,10.19,0.0
2020-09-22,2020,9,22,USC003,"Springfield, IL",39.7817,-89.6501,14.42,25.72,19.71,0.0,0.0
2020-09-23,2020,9,23,USC003,"Springfield, IL",39.7817,-89.6501,21.61,31.72,26.68,0.0,0.0
2020-09-24,2020,9,24,USC003,"Springfield, IL",39.7817,-89.6501,18.68,33.28,25.32,19.79,0.0
2020-09-25,2020,9,25,USC003,"Springfield, IL",39.7817,-89.6501,20.81,33.32,26.48,0.0,0.0
2020-09-26,2020,9,26,USC003,"Springfield, IL",39.7817,-89.6501,11.97,23.48,17.21,5.57,0.0
2020-09-27,2020,9,27,USC003,"Springfield, IL",39.7817,-89.6501,6.96,19.44,14.15,0.0,0.0
2020-09-28,2020,9,28,USC003,"Springfield, IL",39.7817,-89.6501,12.03,25.62,18.52,2.05,0.0
2020-09-29,2020,9,29,USC003,"Springfield, IL",39.7817,-89.6501,19.37,32.61,26.76,3.95,0.0
2020-09-30,2020,9,30,USC003,"Springfield, IL",39.7817,-89.6501,20.72,35.68,27.71,17.13,0.0
2020-10-01,2020,10,1,USC003,"Springfield, IL",39.7817,-89.6501,22.87,37.92,30.06,8.63,0.0
2020-10-02,2020,10,2,USC003,"Springfield, IL",39.7817,-89.6501,16.54,29.67,22.46,0.0,0.0
2020-10-03,2020,10,3,USC003,"Springfield, IL",39.7817,-89.6501,19.8,33.51,25.59,0.0,0.0
2020-10-04,2020,10,4,USC003,"Springfield, IL",39.7817,-89.6501,14.3,26.42,21.11,0.0,0.0
2020-10-05,2020,10,5,USC003,"Springfield, IL",39.7817,-89.6501,25.9,37.34,31.5,1.94,0.0
2020-10-06,2020,10,6,USC003,"Springfield, IL",39.7817,-89.6501,13.73,26.93,21.17,0.0,0.0
2020-10-07,2020,10,7,USC003,"Springfield, IL",39.7817,-89.6501,24.09,35.88,30.66,0.09,0.0
2020-10-08,2020,10,8,USC003,"Springfield, IL",39.7817,-89.6501,17.87,31.47,23.55,0.0,0.0
2020-10-09,2020,10,9,USC003,"Springfield, IL",39.7817,-89.6501,25.85,37.91,32.73,0.0,0.0
2020-10-10,2020,10,10,USC003,"Springfield, IL",39.7817,-89.6501,17.96,33.37,25.8,0.0,0.0
2020-10-11,2020,10,11,USC003,"Springfield, IL",39.7817,-89.6501,20.47,33.02,25.72,3.3,0.0
2020-10-12,2020,10,12,USC003,"Springfield, IL",39.7817,-89.6501,15.84,27.3,21.17,0.0,0.0
2020-10-13,2020,10,13,USC003,"Springfield, IL",39.7817,-89.6501,28.26,40.85,35.79,7.25,0.0
2020-10-14,2020,10,14,USC003,"Springfield, IL",39.7817,-89.6501,24.6,34.95,29.93,3.27,0.0
2020-10-15,2020,10,15,USC003,"Springfield, IL",39.7817,-89.6501,22.43,33.16,27.55,3.83,0.0
2020-10-16,2020,10,16,USC003,"Springfield, IL",39.7817,-89.6501,20.15,32.68,26.19,3.46,0.0
2020-10-17,2020,10,17,USC003,"Springfield, IL",39.7817,-89.6501,15.3,28.07,21.7,0.0,0.0
2020-10-18,2020,10,18,USC003,"Springfield, IL",39.7817,-89.6501,21.66,35.12,28.37,0.0,0.0
2020-10-19,2020,10,19,USC003,"Springfield, IL",39.7817,-89.6501,18.14,31.98,24.66,0.0,0.0
2020-10-20,2020,10,20,USC003,"Springfield, IL",39.7817,-89.6501,17.53,31.4,25.27,0.0,0.0
2020-10-21,2020,10,21,USC003,"Springfield, IL",39.7817,-89.6501,22.12,34.9,29.42,7.0,0.0
2020-10-22,2020,10,22,USC003,"Springfield, IL",39.7817,-89.6501,18.42,33.77,26.37,5.7,0.0
2020-10-23,2020,10,23,USC003,"Springfield, IL",39.7817,-89.6501,18.59,31.02,25.02,0.0,0.0
2020-10-24,2020,10,24,USC003,"Springfield, IL",39.7817,-89.6501,26.82,37.94,32.08,0.0,0.0
2020-10-25,2020,10,25,USC003,"Springfield, IL",39.7817,-89.6501,12.91,28.07,20.77,4.84,0.0
2020-10-26,2020,10,26,USC003,"Springfield, IL",39.7817,-89.6501,11.54,24.36,16.56,0.0,0.0
2020-10-27,2020,10,27,USC003,"Springfield, IL",39.7817,-89.6501,13.48,28.55,20.81,0.0,0.0
2020-10-28,2020,10,28,USC003,"Springfield, IL",39.7817,-89.6501,20.41,30.92,25.5,0.0,0.0
2020-10-29,2020,10,29,USC003,"Springfield, IL",39.7817,-89.6501,20.88,34.68,28.17,0.0,0.0
2020-10-30,2020,10,30,USC003,"Springfield, IL",39.7817,-89.6501,13.11,26.2,20.92,0.0,0.0
2020-10-31,2020,10,31,USC003,"Springfield, IL",39.7817,-89.6501,36.85,50.9,43.02,0.0,0.0
2020-11-01,2020,11,1,USC003,"Springfield, IL",39.7817,-89.6501,19.71,31.08,25.43,0.0,0.0
2020-11-02,2020,11,2,USC003,"Springfield, IL",39.7817,-89.6501,19.53,30.8,25.21,0.19,0.0
2020-11-03,2020,11,3,USC003,"Springfield, IL",39.7817,-89.6501,11.46,25.6,17.93,0.0,0.0
2020-11-04,2020,11,4,USC003,"Springfield, IL",39.7817,-89.6501,11.58,24.99,17.09,0.0,0.0
2020-11-05,2020,11,5,USC003,"Springfield, IL",39.7817,-89.6501,8.29,22.4,15.31,0.0,0.0
2020-11-06,2020,11,6,USC003,"Springfield, IL",39.7817,-89.6501,24.89,36.36,31.0,0.0,0.0
2020-11-07,2020,11,7,USC003,"Springfield, IL",39.7817,-89.6501,24.15,36.57,30.12,0.0,0.0
2020-11-08,2020,11,8,USC003,"Springfield, IL",39.7817,-89.6501,17.57,31.4,23.95,4.38,0.0
2020-11-09,2020,11,9,USC003,"Springfield, IL",39.7817,-89.6501,11.16,24.51,17.79,0.0,0.0
2020-11-10,2020,11,10,USC003,"Springfield, IL",39.7817,-89.6501,16.95,27.77,22.38,0.0,0.0
2020-11-11,2020,11,11,USC003,"Springfield, IL",39.7817,-89.6501,23.64,36.28,30.77,0.93,0.0
2020-11-12,2020,11,12,USC003,"Springfield, IL",39.7817,-89.6501,13.38,28.62,21.03,2.05,0.0
2020-11-13,2020,11,13,USC003,"Springfield, IL",39.7817,-89.6501,13.09,25.51,18.93,0.0,0.0
2020-11-14,2020,11,14,USC003,"Springfield, IL",39.7817,-89.6501,15.87,28.53,21.42,0.0,0.0
2020-11-15,2020,11,15,USC003,"Springfield, IL",39.7817,-89.6501,14.45,27.86,21.74,0.0,0.0
2020-11-16,2020,11,16,USC003,"Springfield, IL",39.7817,-89.6501,21.22,33.36,26.77,0.0,0.0
2020-11-17,2020,11,17,USC003,"Springfield, IL",39.7817,-89.6501,6.79,19.84,11.91,0.0,0.0
2020-11-18,2020,11,18,USC003,"Springfield, IL",39.7817,-89.6501,16.8,29.65,23.66,0.59,0.0
2020-11-19,2020,11,19,USC003,"Springfield, IL",39.7817,-89.6501,13.48,26.22,19.19,0.0,0.0
2020-11-20,2020,11,20,USC003,"Springfield, IL",39.7817,-89.6501,14.35,25.38,19.86,0.0,0.0
2020-11-21,2020,11,21,USC003,"Springfield, IL",39.7817,-89.6501,18.22,31.53,26.17,0.0,0.0
2020-11-22,2020,11,22,USC003,"Springfield, IL",39.7817,-89.6501,9.86,23.09,15.74,0.83,0.0
2020-11-23,2020,11,23,USC003,"Springfield, IL",39.7817,-89.6501,15.29,30.53,23.0,0.0,0.0
2020-11-24,2020,11,24,USC003,"Springfield, IL",39.7817,-89.6501,18.81,31.35,24.35,0.0,0.0
2020-11-25,2020,11,25,USC003,"Springfield, IL",39.7817,-89.6501,17.23,30.16,24.68,0.0,0.0
2020-11-26,2020,11,26,USC003,"Springfield, IL",39.7817,-89.6501,18.65,30.88,25.16,0.0,0.0
2020-11-27,2020,11,27,USC003,"Springfield, IL",39.7817,-89.6501,19.08,32.05,24.32,0.0,0.0
2020-11-28,2020,11,28,USC003,"Springfield, IL",39.7817,-89.6501,17.69,30.75,24.89,0.0,0.0
2020-11-29,2020,11,29,USC003,"Springfield, IL",39.7817,-89.6501,9.04,24.17,16.71,0.0,0.0
2020-11-30,2020,11,30,USC003,"Springfield, IL",39.7817,-89.6501,22.28,33.63,27.77,0.33,0.0
2020-12-01,2020,12,1,USC003,"Springfield, IL",39.7817,-89.6501,7.67,22.66,14.84,0.0,0.0
2020-12-02,2020,12,2,USC003,"Springfield, IL",39.7817,-89.6501,16.1,30.18,22.44,0.0,0.0
2020-12-03,2020,12,3,USC003,"Springfield, IL",39.7817,-89.6501,9.73,22.12,16.99,9.75,0.0
2020-12-04,2020,12,4,USC003,"Springfield, IL",39.7817,-89.6501,4.48,18.93,11.62,0.0,0.0
2020-12-05,2020,12,5,USC003,"Springfield, IL",39.7817,-89.6501,12.09,22.68,17.17,9.82,0.0
2020-12-06,2020,12,6,USC003,"Springfield, IL",39.7817,-89.6501,13.7,24.88,19.24,0.95,0.0
2020-12-07,2020,12,7,USC003,"Springfield, IL",39.7817,-89.6501,20.15,32.94,26.57,0.0,0.0
2020-12-08,2020,12,8,USC003,"Springfield, IL",39.7817,-89.6501,20.73,35.26,28.53,0.0,0.0
2020-12-09,2020,12,9,USC003,"Springfield, IL",39.7817,-89.6501,12.55,24.56,18.58,0.0,0.0
2020-12-10,2020,12,10,USC003,"Springfield, IL",39.7817,-89.6501,5.19,18.81,12.08,0.0,0.0
2020-12-11,2020,12,11,USC003,"Springfield, IL",39.7817,-89.6501,7.25,17.8,12.29,13.19,0.0
2020-12-12,2020,12,12,USC003,"Springfield, IL",39.7817,-89.6501,15.33,27.53,22.47,8.94,0.0
2020-12-13,2020,12,13,USC003,"Springfield, IL",39.7817,-89.6501,15.13,28.65,21.93,0.0,0.0
2020-12-14,2020,12,14,USC003,"Springfield, IL",39.7817,-89.6501,8.0,21.69,15.14,0.0,0.0
2020-12-15,2020,12,15,USC003,"Springfield, IL",39.7817,-89.6501,4.38,19.16,12.09,0.0,0.0
2020-12-16,2020,12,16,USC003,"Springfield, IL",39.7817,-89.6501,17.26,29.65,22.7,0.0,0.0
2020-12-17,2020,12,17,USC003,"Springfield, IL",39.7817,-89.6501,5.59,19.07,11.38,0.0,0.0
2020-12-18,2020,12,18,USC003,"Springfield, IL",39.7817,-89.6501,7.09,21.45,15.07,0.0,0.0
2020-12-19,2020,12,19,USC003,"Springfield, IL",39.7817,-89.6501,13.97,24.46,19.43,0.0,0.0
2020-12-20,2020,12,20,USC003,"Springfield, IL",39.7817,-89.6501,-0.33,13.73,6.83,0.0,0.0
2020-12-21,2020,12,21,USC003,"Springfield, IL",39.7817,-89.6501,14.2,28.4,21.37,0.0,0.0
2020-12-22,2020,12,22,USC003,"Springfield, IL",39.7817,-89.6501,21.23,34.84,28.28,0.0,0.0
2020-12-23,2020,12,23,USC003,"Springfield, IL",39.7817,-89.6501,11.03,23.78,16.71,0.0,0.0
2020-12-24,2020,12,24,USC003,"Springfield, IL",39.7817,-89.6501,10.09,21.7,15.73,0.0,0.0
2020-12-25,2020,12,25,USC003,"Springfield, IL",39.7817,-89.6501,8.89,21.33,15.89,0.0,0.0
2020-12-26,2020,12,26,USC003,"Springfield, IL",39.7817,-89.6501,10.99,23.54,16.55,0.0,0.0
2020-12-27,2020,12,27,USC003,"Springfield, IL",39.7817,-89.6501,4.55,17.27,11.53,0.0,0.0
2020-12-28,2020,12,28,USC003,"Springfield, IL",39.7817,-89.6501,2.84,15.69,9.32,0.0,0.0
2020-12-29,2020,12,29,USC003,"Springfield, IL",39.7817,-89.6501,6.77,19.41,12.93,6.71,0.0
2020-12-30,2020,12,30,USC003,"Springfield, IL",39.7817,-89.6501,9.32,21.65,15.22,0.0,0.0
2020-12-31,2020,12,31,USC003,"Springfield, IL",39.7817,-89.6501,1.37,16.01,9.21,0.0,0.0
2021-01-01,2021,1,1,USC003,"Springfield, IL",39.7817,-89.6501,0.95,12.56,7.47,9.69,0.0
2021-01-02,2021,1,2,USC003,"Springfield, IL",39.7817,-89.6501,5.07,19.72,11.75,0.0,0.0
2021-01-03,2021,1,3,USC003,"Springfield, IL",39.7817,-89.6501,-0.81,14.19,7.04,0.0,0.0
2021-01-04,2021,1,4,USC003,"Springfield, IL",39.7817,-89.6501,9.85,23.09,16.81,0.0,0.0
2021-01-05,2021,1,5,USC003,"Springfield, IL",39.7817,-89.6501,-11.88,1.57,-4.01,0.0,0.0
2021-01-06,2021,1,6,USC003,"Springfield, IL",39.7817,-89.6501,1.79,12.35,7.11,0.0,0.0
2021-01-07,2021,1,7,USC003,"Springfield, IL",39.7817,-89.6501,12.22,26.78,19.76,0.0,0.0
2021-01-08,2021,1,8,USC003,"Springfield, IL",39.7817,-89.6501,5.33,17.28,11.33,0.0,0.0
2021-01-09,2021,1,9,USC003,"Springfield, IL",39.7817,-89.6501,5.68,18.8,13.11,0.0,0.0
2021-01-10,2021,1,10,USC003,"Springfield, IL",39.7817,-89.6501,3.72,17.43,11.29,0.0,0.0
2021-01-11,2021,1,11,USC003,"Springfield, IL",39.7817,-89.6501,2.72,15.32,8.54,0.0,0.0
2021-01-12,2021,1,12,USC003,"Springfield, IL",39.7817,-89.6501,10.67,23.91,16.89,0.0,0.0
2021-01-13,2021,1,13,USC003,"Springfield, IL",39.7817,-89.6501,1.12,15.24,8.3,3.46,0.0
2021-01-14,2021,1,14,USC003,"Springfield, IL",39.7817,-89.6501,1.46,14.35,6.76,3.35,0.0
2021-01-15,2021,1,15,USC003,"Springfield, IL",39.7817,-89.6501,6.66,19.59,13.93,0.0,0.0
2021-01-16,2021,1,16,USC003,"Springfield, IL",39.7817,-89.6501,-4.6,7.64,0.73,0.0,0.0
2021-01-17,2021,1,17,USC003,"Springfield, IL",39.7817,-89.6501,0.96,14.01,8.7,0.0,0.0
2021-01-18,2021,1,18,USC003,"Springfield, IL",39.7817,-89.6501,1.45,13.92,7.28,0.0,0.0
2021-01-19,2021,1,19,USC003,"Springfield, IL",39.7817,-89.6501,1.37,14.84,8.09,0.0,0.0
2021-01-20,2021,1,20,USC003,"Springfield, IL",39.7817,-89.6501,1.56,12.56,6.91,11.88,0.0
2021-01-21,2021,1,21,USC003,"Springfield, IL",39.7817,-89.6501,5.16,17.15,10.97,0.0,0.0
2021-01-22,2021,1,22,USC003,"Springfield, IL",39.7817,-89.6501,8.13,21.82,14.34,0.0,0.0
2021-01-23,2021,1,23,USC003,"Springfield, IL",39.7817,-89.6501,4.42,16.32,10.88,0.0,0.0
2021-01-24,2021,1,24,USC003,"Springfield, IL",39.7817,-89.6501,1.64,12.94,6.64,0.0,0.0
2021-01-25,2021,1,25,USC003,"Springfield, IL",39.7817,-89.6501,3.56,19.02,11.23,0.0,0.0
2021-01-26,2021,1,26,USC003,"Springfield, IL",39.7817,-89.6501,6.53,18.07,11.56,0.0,0.0
2021-01-27,2021,1,27,USC003,"Springfield, IL",39.7817,-89.6501,2.04,16.54,9.36,0.0,0.0
2021-01-28,2021,1,28,USC003,"Springfield, IL",39.7817,-89.6501,6.14,20.03,12.55,0.0,0.0
2021-01-29,2021,1,29,USC003,"Springfield, IL",39.7817,-89.6501,-11.26,0.92,-4.69,0.0,0.0
2021-01-30,2021,1,30,USC003,"Springfield, IL",39.7817,-89.6501,1.31,12.59,6.93,0.0,0.0
2021-01-31,2021,1,31,USC003,"Springfield, IL",39.7817,-89.6501,1.26,15.36,8.08,0.0,0.0
2021-02-01,2021,2,1,USC003,"Springfield, IL",39.7817,-89.6501,-7.72,6.15,-1.11,0.0,0.0
2021-02-02,2021,2,2,USC003,"Springfield, IL",39.7817,-89.6501,1.66,12.33,7.15,0.0,0.0
2021-02-03,2021,2,3,USC003,"Springfield, IL",39.7817,-89.6501,4.66,16.34,10.37,0.0,0.0
2021-02-04,2021,2,4,USC003,"Springfield, IL",39.7817,-89.6501,-0.77,10.63,4.43,0.0,0.0
2021-02-05,2021,2,5,USC003,"Springfield, IL",39.7817,-89.6501,3.39,16.07,8.59,0.0,0.0
2021-02-06,2021,2,6,USC003,"Springfield, IL",39.7817,-89.6501,5.13,16.44,10.17,0.0,0.0
2021-02-07,2021,2,7,USC003,"Springfield, IL",39.7817,-89.6501,5.87,19.31,11.53,0.0,0.0
2021-02-08,2021,2,8,USC003,"Springfield, IL",39.7817,-89.6501,3.35,18.37,10.39,0.0,0.0
2021-02-09,2021,2,9,USC003,"Springfield, IL",39.7817,-89.6501,5.21,18.5,11.16,14.82,0.0
2021-02-10,2021,2,10,USC003,"Springfield, IL",39.7817,-89.6501,-4.43,8.6,1.6,0.0,0.0
2021-02-11,2021,2,11,USC003,"Springfield, IL",39.7817,-89.6501,-3.49,8.08,1.91,0.0,0.0
2021-02-12,2021,2,12,USC003,"Springfield, IL",39.7817,-89.6501,-15.47,-3.54,-8.74,0.0,0.0
2021-02-13,2021,2,13,USC003,"Springfield, IL",39.7817,-89.6501,-7.96,4.79,-1.93,0.0,0.0
